Prov.; Des.  ;   q   ;    Q     ; H     ;Epoch     ; M    ;Peri. ;Node   ;Incl. ; e     ; a      ;Opps.    ; Ref.      
1999;JV127  ;10.719;22.729;10.4   ;19990502;179.4 ;   0.1;   3.1 ; 25.5 ;359;16.724;(  8d)   ;MPC 35120  
1999;HD12   ;8.859;33.992;12.8   ;20240331;114.0 ; 288.7; 177.8 ; 10.1 ;587;21.426;( 50d)   ;MPO261750  
1999;DP8    ;34.741;196.768; 8.9   ;19990211; 13.9 ; 283.5; 136.9 ; 38.4 ;0.700 1;15.754;(  1d)   ;MPC 38800  
1999;DG8    ;33.012;131.419; 8.1   ;19990211; 33.6 ;  72.7; 323.0 ; 40.0 ;598;82.215;(  1d)   ;MPC 35444  
1999;CZ118  ;37.487;192.268; 7.9   ;20240331;357.8 ; 236.6; 345.2 ; 27.8 ;0.674 1;14.877;5;MPO377759  
1999;CY118  ;34.571;143.637; 8.67  ;20240331;  8.0 ;  14.7; 163.2 ; 25.6 ;612;89.104;8;MPO659747  
1999;CK158  ;37.691;43.776; 8.20  ;20240331; 77.0 ; 311.5; 127.7 ; 17.1 ;75;40.733;6;E2024-F62  
1998;HN151  ;35.713;39.870; 8.3   ;20240331;233.9 ; 310.0;  37.3 ; 25.0 ;55;37.792;9;MPO542760  
1998;HL151  ;36.932;44.202; 8.1   ;20240331; 80.4 ; 128.5;  16.4 ; 28.1 ;90;40.567;4;MPO437941  
1996;RX33   ;19.009;28.728; 9.3   ;19960914;  0.0 ; 200.5; 145.4 ;  9.4 ;204;23.868;( 13d)   ;MPO  3876  
1996;AS20   ;13.565;58.009; 9.3   ;19960118;  9.7 ; 265.5; 183.7 ; 10.6 ;621;35.787;( 13d)   ;MPO  6192  
1996;AR20   ;5.639;24.859;14.0   ;20240331;179.0 ; 108.0; 330.1 ;  6.2 ;630;15.249;( 13d)   ;MPO261748  
1994;TH     ;40.940;40.940; 7.0   ;19940925;  0.0 ; 356.6;  12.1 ; 16.1 ;0;40.940;(  3d)   ;MPC 24084  
1994;TA     ;11.725;21.807;11.5   ;20240331;207.4 ; 154.1; 137.7 ;  5.4 ;301;16.766;5;MPC 33073  
1993;RP     ;33.107;37.454; 9.37  ;20240331;326.0 ; 273.9; 192.2 ;  4.3 ;62;35.281;3;E2023-P83  
2020;RE7    ;13.244;25.038;11.35  ;20240331; 16.5 ; 211.4; 147.5 ;  8.2 ;308;19.141;11;MPO824291  
2020;CM3    ;35.043;108.517; 6.64  ;20240331;345.7 ; 100.1;  97.3 ; 11.0 ;512;71.780;11;MPO824217  
2019;AJ16   ;9.065;13.917;11.59  ;20240331;334.7 ; 261.5; 327.7 ; 10.6 ;211;11.491;11;MPO824056  
2016;GR206  ;18.581;21.665; 9.25  ;20240331; 44.1 ;  69.7;  93.3 ; 14.2 ;77;20.123;13;E2024-KE9  
2015;MQ204  ;35.936;74.261; 5.54  ;20240331; 17.8 ; 130.2; 153.5 ; 29.7 ;348;55.098;12;E2024-M25  
2015;DW248  ;37.997;64.154; 6.25  ;20240331; 59.8 ; 134.0; 295.5 ; 24.3 ;256;51.075;8;MPO822060  
2014;WY535  ;35.708;77.475; 6.21  ;20240331;  0.1 ; 309.3; 188.5 ; 26.6 ;369;56.591;12;MPO821847  
2014;QY441  ;33.893;39.348; 5.76  ;20240331;258.9 ; 116.2;  79.7 ; 10.1 ;74;36.621;11;MPO821565  
2014;MX69   ;23.542;41.034; 7.61  ;20240331; 70.8 ;  70.2; 178.4 ; 10.9 ;271;32.288;11;MPO821258  
2014;KA102  ;36.238;171.795; 6.33  ;20240331;  9.5 ;   5.6; 168.2 ; 26.8 ;0.652 1;4.017;10;MPO821221  
2014;GK65   ;29.909;56.866; 6.81  ;20240331;351.6 ; 329.5; 262.0 ; 19.5 ;311;43.388;8;MPO821138  
2013;YA173  ;15.562;39.318;10.63  ;20240331; 33.7 ; 159.0; 288.7 ; 37.8 ;433;27.440;11;MPO821036  
2013;FL28   ;32.141;659.655; 8.08  ;20240331;  0.6 ; 224.9; 294.3 ; 15.8 ;0.907 3;45.898;12;MPO820762  
2013;AS183  ;36.240;86.303; 6.72  ;20240331; 22.8 ; 320.9; 135.4 ; 21.7 ;409;61.272;11;MPO820616  
2011;QF99   ;15.764;22.608; 9.78  ;20240331;314.2 ; 286.1; 222.4 ; 10.8 ;178;19.186;11;MPO820027  
2010;QQ7    ;35.575;193.312; 5.94  ;20240331;  9.5 ; 215.5;  76.2 ; 18.2 ;0.689 1;14.443;12;MPO819657  
2010;PT66   ;35.601;90.395; 5.86  ;20240331; 18.8 ; 204.2; 108.8 ; 18.4 ;435;62.998;12;MPO819654  
2010;DF106  ;25.774;34.947; 8.03  ;20240331;350.3 ; 178.5;  15.7 ; 28.8 ;151;30.360;12;MPO819596  
2023;RB     ;8.120;49.237;10.43  ;20240331;352.5 ; 257.0; 137.6 ;  4.7 ;717;28.679;9;MPO810333  
2022;YM7    ;12.001;19.472;11.02  ;20240331;347.9 ;  90.6;  35.8 ; 17.0 ;237;15.737;13;MPO810332  
2022;LV2    ;10.701;51.040; 8.82  ;20240331;349.1 ; 171.8; 163.1 ; 29.7 ;653;30.871;11;MPO810321  
2021;GD9    ;11.133;19.924;10.44  ;20240331;335.4 ; 179.5; 105.0 ; 16.1 ;283;15.529;14;E2024-M08  
2021;DB17   ;12.297;25.904;11.06  ;20240331;  1.4 ; 177.4;  28.1 ;  7.5 ;356;19.100;11;E2024-K96  
2019;CJ3    ;16.772;26.579; 8.73  ;20240331; 36.2 ; 325.4; 140.7 ; 39.6 ;226;21.676;12;E2024-G38  
2019;AB7    ;20.306;33.569; 9.46  ;20240331; 28.2 ;  36.2;  64.4 ; 12.1 ;246;26.938;8;MPO810076  
2016;UE179  ;8.439;11.844;12.58  ;20240331; 10.9 ; 110.3;  14.0 ;  6.0 ;168;10.142;13;MPO809256  
2014;YD50   ;33.490;163.262; 6.65  ;20240331;  1.5 ; 270.9; 218.1 ; 10.5 ;660;98.376;10;E2024-G77  
2014;WV535  ;12.430;30.008; 9.90  ;20240331;343.8 ; 334.0; 203.1 ; 30.3 ;414;21.219;5;MPO807288  
2014;UA225  ;36.722;101.040; 7.05  ;20240331;  7.3 ;  18.7; 344.6 ;  3.6 ;467;68.881;10;MPO807143  
2014;FB72   ;15.539;31.908; 8.60  ;20240331; 49.4 ; 283.5; 245.3 ; 17.0 ;345;23.724;15;MPO806518  
2013;NT33   ;16.403;43.621; 8.80  ;20240331;353.2 ;  10.5;  57.4 ; 20.4 ;453;30.012;13;MPO806183  
2013;CA134  ;10.954;50.633;11.34  ;20240331; 22.9 ; 256.1; 268.5 ;  8.5 ;644;30.794;11;MPO805978  
2012;DR30   ;14.5101;832.967; 7.12  ;20240331;  0.2 ; 195.1; 341.5 ; 78.0 ;0.984 9;23.738;11;MPO805452  
2012;AZ25   ;36.443;72.689; 5.47  ;20240331;313.7 ;  37.1; 187.5 ; 17.7 ;332;54.566;11;MPO805392  
2011;WJ157  ;37.465;162.154; 4.91  ;20240331;355.8 ;  58.4;  76.4 ; 27.1 ;625;99.810;12;MPO805338  
2011;MV11   ;36.846;85.436; 6.12  ;20240331;354.8 ;   3.6;  10.5 ; 14.4 ;397;61.141;12;MPO804965  
2011;BP170  ;35.063;140.079; 6.52  ;20240331;  4.4 ; 349.3; 163.9 ; 22.5 ;600;87.571;11;E2024-JA9  
2010;UU110  ;17.208;27.784; 8.47  ;20240331; 99.0 ;  10.7;  15.5 ; 26.8 ;235;22.496;11;MPO804654  
2010;RJ226  ;12.417;47.239; 9.83  ;20240331;  5.5 ; 291.4; 187.9 ; 38.8 ;584;29.828;5;E2024-GB3  
2010;NG146  ;17.620;22.439; 8.97  ;20240331;160.2 ; 221.9; 322.2 ;  8.4 ;120;20.029;13;MPO804520  
2010;JJ210  ;37.138;62.223; 6.97  ;20240331; 27.0 ; 102.8; 216.0 ;  7.2 ;252;49.680;12;MPO804502  
2009;YS26   ;35.676;37.640; 6.62  ;20240331; 76.7 ; 262.3; 143.0 ;  6.6 ;27;36.658;12;MPO804386  
2009;YG19   ;32.963;79.676; 6.21  ;20240331; 19.6 ; 301.7;  99.2 ;  5.1 ;415;56.319;11;MPO804385  
2021;GV122  ;34.733;68.012; 7.82  ;20240331;  9.1 ; 172.9;  12.5 ; 14.9 ;324;51.373;14;MPO790964  
2014;YY49   ;12.331;50.536;10.25  ;20240331; 32.7 ; 194.6; 187.9 ; 20.4 ;608;31.434;12;MPO788731  
2014;GR53   ;22.623;382.717; 8.15  ;20240331;  0.8 ; 177.8;  52.6 ; 42.1 ;0.888 2;2.670;12;MPO788219  
2013;UE15   ;20.912;101.122; 8.54  ;20240331;  9.4 ;  18.9;  24.1 ;  6.7 ;657;61.017;10;MPO787911  
2011;UJ413  ;36.242;113.781; 6.83  ;20240331; 11.9 ; 266.2; 146.4 ; 17.4 ;517;75.011;12;MPO787023  
2010;XE91   ;34.165;93.435; 6.72  ;20240331; 22.8 ; 245.3; 147.5 ; 17.8 ;464;63.800;12;MPO786662  
2014;YX49   ;13.788;24.477; 8.77  ;20240331;105.8 ; 280.7;  91.3 ; 25.5 ;279;19.132;17;E2024-J40  
2011;UQ62   ;14.698;92.266; 9.68  ;20240331;  7.8 ; 148.5; 252.6 ; 16.1 ;725;53.482;16;MPO764087  
2004;MW8    ;22.337;45.140; 8.59  ;20240331;336.9 ;  94.1; 289.6 ;  8.2 ;338;33.739;12;MPO751926  
2011;EY90   ;35.339;59.669; 6.93  ;20240331;348.6 ; 350.5; 241.2 ;  8.0 ;256;47.504;10;MPO741011  
2015;DE249  ;33.806;83.916; 7.52  ;20240331;  8.0 ; 314.5; 191.9 ; 17.5 ;426;58.861;9;E2024-K27  
2015;BB519  ;35.330;92.586; 6.73  ;20240331; 29.3 ; 297.4; 122.2 ; 27.6 ;448;63.958;9;MPO733978  
2013;AT183  ;35.702;88.657; 4.92  ;20240331; 70.9 ;  69.2; 304.5 ; 28.0 ;426;62.180;10;MPO733971  
2003;FM129  ;36.514;64.017; 6.41  ;20240331;353.4 ;  49.7; 209.8 ; 17.9 ;274;50.266;13;MPO745323  
2005;XN113  ;33.022;78.784; 6.54  ;20240331;341.4 ; 148.1; 336.2 ;  3.4 ;409;55.903;8;MPO688739  
2007;VK305  ;36.712;78.614; 6.42  ;20240331; 65.9 ; 145.3; 172.2 ; 20.2 ;363;57.663;10;MPO703073  
2007;TA418  ;35.986;111.512; 7.23  ;20240331;  1.7 ; 297.6; 121.7 ; 22.0 ;512;73.749;9;MPO703072  
2007;NC7    ;16.999;51.466; 8.41  ;20240331; 49.6 ; 287.5; 323.9 ;  6.3 ;503;34.233;11;MPO703070  
2006;UX184  ;20.427;56.008; 8.84  ;20240331; 11.4 ;  21.0;  39.4 ; 37.4 ;465;38.217;12;MPO703067  
2006;QJ181  ;31.633;94.764; 7.08  ;20240331;357.7 ; 218.6; 249.7 ; 20.0 ;499;63.199;10;MPO703064  
2006;HV122  ;37.519;123.355; 7.00  ;20240331;351.9 ; 237.7;  40.8 ; 16.1 ;534;80.437;9;MPO703063  
2006;HQ122  ;37.675;142.223; 6.54  ;20240331;  9.7 ; 345.6; 217.2 ; 21.7 ;581;89.949;14;MPO745323  
2005;UN524  ;18.718;24.429; 8.71  ;20240331; 28.3 ;  51.6;  39.1 ; 17.8 ;132;21.574;14;E2024-F93  
2005;TN74   ;32.110;53.645; 7.52  ;20240331;  1.8 ; 224.8; 179.1 ;  2.2 ;251;42.877;16;MPO780859  
2005;RP43   ;38.413;152.577; 6.04  ;20240331; 11.3 ; 347.1; 344.2 ; 22.9 ;598;95.495;14;MPO703056  
2005;EB299  ;25.410;77.839; 8.42  ;20240331; 13.4 ; 176.8; 351.5 ;  0.7 ;508;51.625;12;MPO703055  
2004;TT357  ;31.488;80.559; 7.91  ;20240331; 15.2 ; 174.5; 229.8 ;  9.0 ;438;56.023;15;MPO703053  
2004;QQ26   ;19.532;26.256; 9.76  ;20240331; 78.1 ; 354.6; 197.7 ; 21.5 ;147;22.894;8;MPO703052  
2003;YQ179  ;37.237;139.634; 7.05  ;20240331;  1.9 ;  30.3; 109.8 ; 20.9 ;579;88.436;16;E2024-CA7  
2003;QX113  ;37.454;62.081; 5.04  ;20240331;145.8 ;  25.1; 158.1 ;  6.7 ;247;49.768;15;MPO703048  
2003;QA92   ;35.954;40.965; 6.75  ;20240331;317.9 ; 295.0; 109.8 ;  3.4 ;65;38.460;17;E2023-QB4  
2003;QK91   ;38.469;98.585; 7.23  ;20240331;  0.8 ;  69.7; 276.1 ;  4.0 ;439;68.527;13;MPO703048  
2002;GP32   ;32.035;78.183; 7.07  ;20240331; 15.6 ; 110.7; 124.0 ;  1.6 ;419;55.109;12;MPO703043  
2001;QX322  ;35.751;81.830; 6.49  ;20240331; 36.7 ;  66.3; 255.0 ; 28.5 ;392;58.790;11;MPO703041  
2001;QR322  ;29.575;31.324; 8.10  ;20240331; 79.5 ; 172.7; 151.5 ;  1.3 ;29;30.450;15;MPO780855  
2000;FV53   ;32.765;45.225; 8.06  ;20240331; 42.1 ; 349.7; 207.7 ; 17.4 ;160;38.995;6;MPO703040  
2000;CQ104  ;27.881;45.232; 7.97  ;20240331;109.0 ;  69.9; 341.8 ; 13.5 ;237;36.557;7;MPO703039  
1999;RJ215  ;34.716;85.484; 7.39  ;20240331; 13.0 ;  44.3; 314.9 ; 19.7 ;422;60.100;11;MPO703039  
1999;OJ4    ;37.087;39.401; 7.05  ;20240331;303.6 ; 284.8; 127.5 ;  4.0 ;30;38.244;10;MPO713631  
1999;CF119  ;38.664;138.123; 7.11  ;20240331;  5.9 ; 199.6; 303.4 ; 19.7 ;563;88.394;12;E2024-H40  
2020;RR5    ;12.215;33.269;10.60  ;20240331;  2.0 ; 261.4; 133.4 ; 13.2 ;463;22.742;11;E2024-A65  
2020;OD8    ;6.243;10.495;13.15  ;20240331; 21.9 ; 182.0; 207.5 ;  1.8 ;254;8.369;8;E2023-X62  
2018;RR2    ;7.707;35.625;11.91  ;20240331; 16.7 ;   8.0;   1.5 ; 40.2 ;644;21.666;5;MPO702936  
2014;OP394  ;36.808;98.170; 6.09  ;20240331; 26.0 ; 117.4; 199.5 ; 21.5 ;455;67.489;9;MPO702862  
2014;OO394  ;34.156;80.927; 7.51  ;20240331;  2.5 ; 337.4;  22.6 ;  3.4 ;406;57.541;6;MPO702861  
2014;ON394  ;32.632;94.007; 7.63  ;20240331; 12.2 ; 329.5; 345.9 ; 12.3 ;485;63.319;9;MPO713624  
2014;MD70   ;36.514;63.605; 7.06  ;20240331;  8.0 ; 280.2;  59.1 ; 10.9 ;271;50.059;8;MPO702859  
2013;KZ18   ;18.858;50.095; 8.85  ;20240331; 14.7 ;  27.7; 315.5 ; 35.6 ;453;34.476;11;E2023-QD4  
2011;QY100  ;19.568;333.134; 8.21  ;20240331;  0.5 ; 273.1; 169.4 ; 26.2 ;0.889 1;76.351;10;MPO702814  
2007;RM314  ;36.704;106.103; 6.45  ;20240331; 29.0 ;  76.6; 209.5 ; 20.8 ;486;71.404;8;MPO713616  
2019;CR     ;5.887;22.917;13.28  ;20240331; 24.1 ; 332.9;  23.3 ;160.4 ;591;14.402;7;MPO723589  
2016;QU89   ;35.256;325.938; 7.95  ;20240331;  0.5 ; 303.3; 102.9 ; 17.0 ;0.805 1;80.597;6;MPO702703  
2015;RN278  ;33.593;36.568; 8.51  ;20240331;114.3 ;  64.3; 197.7 ;  7.1 ;42;35.080;6;MPO702690  
2014;OR394  ;33.678;260.221; 7.24  ;20240331;  0.4 ;  14.5;   1.7 ; 13.0 ;0.771 1;46.949;11;MPO723583  
2013;ME14   ;18.974;55.741; 9.37  ;20240331; 18.3 ; 343.9; 304.0 ; 37.4 ;492;37.358;7;MPO702647  
2011;UD63   ;11.183;21.581; 8.73  ;20240331;296.7 ; 230.4; 299.0 ; 10.7 ;317;16.382;15;MPO780813  
2010;RF43   ;37.525;61.505; 3.85  ;20240331;103.2 ; 192.3;  25.5 ; 30.6 ;242;49.515;14;MPO780812  
2020;QQ7    ;14.077;63.022; 9.24  ;20240331;  2.8 ; 177.3; 188.7 ; 23.7 ;635;38.550;11;E2024-A65  
2020;QK3    ;13.467;51.282; 9.08  ;20240331;  1.1 ; 192.8; 167.5 ; 24.5 ;584;32.375;14;MPO780807  
2020;HM98   ;13.248;154.307;10.42  ;20240331;  1.8 ; 181.6;  31.1 ;137.9 ;842;83.778;10;E2023-F87  
2017;RG16   ;7.136;148.200;11.32  ;20240331;  3.6 ; 323.3;   0.5 ; 74.8 ;908;77.668;5;MPO702523  
2016;NZ90   ;34.316;60.764; 6.93  ;20240331;  7.6 ; 350.8; 296.8 ; 21.5 ;278;47.540;6;E2024-M08  
2015;RM306  ;11.481;489.735;11.05  ;20240331;  0.5 ;  44.7;  52.8 ;176.0 ;0.954 2;50.608;16;E2024-LD5  
2014;JR92   ;25.582;59.802; 7.91  ;20240331; 37.1 ;  46.8; 139.6 ; 28.5 ;401;42.692;10;MPO702414  
2014;JC80   ;10.506;12.246;11.05  ;20240331;188.2 ;   5.5; 140.7 ; 23.9 ;76;11.376;9;MPO702414  
2014;GL54   ;36.848;77.511; 6.22  ;20240331;  5.2 ; 131.3; 105.2 ; 29.9 ;356;57.179;13;E2024-LD5  
2014;GV53   ;36.378;64.040; 6.52  ;20240331;355.0 ; 119.5; 148.4 ; 17.8 ;275;50.209;10;MPO702411  
2014;GP53   ;21.278;31.784; 8.94  ;20240331; 34.8 ;  88.6; 109.3 ; 14.3 ;198;26.531;9;MPO702411  
2014;DC143  ;13.766;26.447;10.31  ;20240331; 45.1 ;  57.7; 102.5 ; 21.0 ;315;20.107;10;MPO702406  
2013;HZ156  ;36.352;45.069; 7.21  ;20240331; 48.1 ;  23.5; 159.2 ; 20.3 ;107;40.711;8;MPO702388  
2013;GW136  ;31.304;63.548; 7.59  ;20240331;354.3 ;  35.8; 219.4 ;  6.7 ;340;47.426;6;MPO702387  
2012;PV45   ;17.051;38.640; 9.48  ;20240331;  4.4 ; 125.9; 234.7 ; 12.3 ;388;27.845;12;MPO780779  
2012;JH67   ;34.483;60.531; 5.51  ;20240331; 75.6 ; 162.5; 329.2 ;  6.6 ;274;47.507;11;MPO702362  
2012;GT41   ;16.273;36.101; 9.54  ;20240331; 16.0 ;  99.7; 139.7 ; 29.8 ;379;26.187;12;MPO713571  
2010;OE153  ;35.622;79.693; 5.27  ;20240331; 20.6 ; 131.9; 134.7 ; 33.3 ;382;57.657;16;E2024-LD2  
2010;LO33   ;15.682;30.284; 8.67  ;20240331;354.8 ;  81.7; 241.2 ; 17.9 ;318;22.983;9;E2024-LA2  
2021;CD4    ;5.268;17.587;13.21  ;20240331; 31.2 ; 331.6; 169.8 ; 19.9 ;539;11.427;7;MPO745323  
2020;PM3    ;12.181;29.627; 9.21  ;20240331;347.7 ;  62.4; 338.8 ; 35.9 ;417;20.904;9;MPO780752  
2019;GB19   ;12.413;26.166;10.41  ;20240331; 28.0 ;  79.0; 104.7 ; 31.5 ;356;19.289;10;E2024-KE9  
2019;CY4    ;10.078;83.870;10.99  ;20240331;  5.5 ;  87.1;  61.4 ; 19.6 ;785;46.974;10;MPO745323  
2018;EZ1    ;9.860;22.399;11.56  ;20240331; 24.2 ; 184.2; 357.6 ; 29.7 ;389;16.130;8;MPO745323  
2015;XW379  ;17.367;38.349; 6.83  ;20240331;341.1 ;  49.6; 144.2 ; 11.9 ;377;27.858;14;E2024-FB1  
2015;FQ345  ;31.638;109.794; 6.92  ;20240331;354.0 ; 103.1; 149.8 ; 12.4 ;553;70.716;11;E2024-LD2  
2015;DX224  ;35.713;97.366; 6.52  ;20240331;356.9 ; 151.6;  87.2 ; 19.2 ;463;66.539;10;E2023-N43  
2015;DW224  ;37.295;176.843; 6.42  ;20240331;  4.8 ; 125.3;  69.5 ; 30.5 ;0.652 1;7.069;11;E2023-Y46  
2015;BF568  ;12.357;24.255; 9.74  ;20240331;316.5 ; 343.2; 271.3 ; 22.4 ;325;18.306;8;E2024-G02  
2015;BF518  ;17.299;33.051; 9.89  ;20240331;  2.6 ; 326.4; 223.0 ; 15.0 ;313;25.175;8;E2024-D99  
2015;BE518  ;16.777;42.173; 8.48  ;20240331;352.4 ; 202.0;   8.6 ; 16.6 ;431;29.475;13;E2024-L65  
2014;XQ40   ;17.970;114.450; 8.94  ;20240331;  6.2 ; 268.4; 261.0 ; 14.7 ;729;66.210;9;MPO702021  
2014;WA536  ;30.552;80.151; 7.11  ;20240331;355.7 ; 265.1; 266.5 ; 27.2 ;448;55.351;10;E2024-CI1  
2014;WX535  ;12.284;36.538;10.70  ;20240331; 17.4 ; 346.1; 167.7 ; 22.9 ;497;24.411;10;E2023-FI9  
2014;WW535  ;24.079;44.942; 9.00  ;20240331;  8.3 ; 277.4; 220.5 ; 18.8 ;302;34.511;5;MPO702020  
2014;HA200  ;36.529;74.183; 4.69  ;20240331;318.7 ; 139.6; 171.2 ; 10.4 ;340;55.356;14;E2024-LC5  
2012;KU50   ;30.832;50.698; 6.32  ;20240331; 28.7 ; 126.2;  66.8 ; 18.9 ;244;40.765;14;E2024-KD4  
2012;FM87   ;38.083;63.646; 6.24  ;20240331; 38.4 ; 310.6; 169.5 ; 20.0 ;251;50.864;12;E2023-Y46  
2011;BM170  ;37.214;74.536; 5.87  ;20240331; 20.2 ;  97.5;  24.8 ; 46.9 ;334;55.875;10;E2024-H99  
2010;JG210  ;17.146;46.184; 8.54  ;20240331;347.5 ; 170.8; 131.5 ; 27.0 ;459;31.665;13;MPO713424  
2010;AW153  ;20.110;66.348; 9.09  ;20240331; 11.9 ;   9.7; 131.8 ; 28.6 ;535;43.229;10;MPO701914  
2013;RO98   ;35.438;81.830; 6.22  ;20240331;343.0 ; 100.0; 292.8 ; 18.8 ;396;58.634;8;E2024-GJ9  
2012;PU45   ;31.137;56.536; 7.03  ;20240331;359.3 ; 174.4; 154.9 ; 23.6 ;290;43.837;12;E2024-M11  
2012;DD86   ;15.333;30.800; 9.47  ;20240331; 32.9 ; 356.4; 174.7 ; 12.5 ;335;23.066;16;E2024-JA9  
2010;CD270  ;24.943;29.696; 8.02  ;20240331;346.1 ;  80.9; 123.6 ; 19.6 ;87;27.320;14;E2024-H80  
2010;PC88   ;24.752;27.223; 7.78  ;20240331;123.4 ; 145.5; 131.6 ; 18.0 ;48;25.987;13;E2024-A05  
2010;BP153  ;35.235;123.384; 6.22  ;20240331;354.0 ; 196.7; 354.7 ; 10.6 ;556;79.310;13;E2024-G17  
2011;FX62   ;20.330;74.733; 7.18  ;20240331; 20.9 ; 232.6; 288.3 ; 18.3 ;572;47.531;14;MPO745323  
2014;WZ535  ;37.764;43.727; 6.25  ;20240331;240.4 ;  46.0; 221.3 ; 19.7 ;73;40.745;8;E2023-Y46  
2014;UW224  ;33.009;78.525; 6.80  ;20240331; 21.1 ; 188.5; 257.1 ;  2.9 ;408;55.767;10;E2023-W29  
2014;OS394  ;37.113;273.745; 6.08  ;20240331;358.0 ; 251.5; 194.2 ; 14.1 ;0.761 1;55.429;10;E2023-Y63  
2014;OL394  ;30.798;54.318; 7.78  ;20240331;  9.7 ; 172.4; 208.4 ;  4.6 ;276;42.558;9;MPO701749  
2014;BF70   ;11.562;164.326; 9.48  ;20240331;359.3 ; 280.1; 307.3 ; 11.4 ;869;87.944;12;E2024-L88  
2014;AN55   ;34.471;77.360; 4.37  ;20240331;320.4 ; 307.2; 283.7 ;  9.4 ;384;55.915;17;E2024-G77  
2013;MY11   ;21.570;83.331; 8.52  ;20240331; 12.5 ; 195.7;  99.7 ; 14.5 ;589;52.451;11;MPO701733  
2013;AP183  ;36.393;79.818; 5.62  ;20240331; 47.4 ; 217.1; 193.0 ;  3.3 ;374;58.105;14;E2024-CA7  
2016;EB195  ;7.996;21.553;12.04  ;20240331; 56.0 ;  91.2;  59.3 ; 20.9 ;459;14.775;7;MPO701650  
2015;BH519  ;36.261;70.401; 6.30  ;20240331;338.4 ; 241.1;   7.3 ; 27.9 ;320;53.331;12;E2024-L23  
2015;BG519  ;37.612;39.979; 6.42  ;20240331;215.2 ; 358.8; 330.7 ; 34.4 ;31;38.796;11;E2024-H69  
2015;BD519  ;36.258;73.889; 6.00  ;20240331;321.8 ;  94.5; 120.5 ; 10.4 ;342;55.073;10;MPO701603  
2015;BU518  ;31.700;55.152; 7.50  ;20240331; 20.6 ; 131.7;  61.3 ; 11.4 ;270;43.426;12;MPO701602  
2015;BF515  ;16.932;23.795; 9.93  ;20240331; 58.4 ; 104.5; 322.3 ; 28.3 ;169;20.363;8;MPO745323  
2014;YH50   ;38.526;74.996; 6.23  ;20240331; 17.5 ;  12.7; 102.0 ; 40.7 ;321;56.761;11;E2024-J40  
2014;YE50   ;36.861;82.545; 5.49  ;20240331; 44.5 ; 287.2; 121.2 ; 26.8 ;383;59.703;12;E2023-BF5  
2014;XX40   ;32.169;127.002; 7.32  ;20240331;  3.8 ; 324.8; 202.3 ; 19.7 ;596;79.585;8;E2024-F14  
2014;WL510  ;35.687;90.848; 6.49  ;20240331;350.1 ; 320.8; 219.8 ;  4.7 ;436;63.268;12;E2024-CI1  
2014;WJ510  ;34.783;101.311; 6.67  ;20240331;  5.7 ; 183.4; 332.5 ; 24.4 ;489;68.047;12;MPO745323  
2014;WT509  ;35.496;60.462; 7.23  ;20240331; 16.1 ; 226.7; 182.3 ; 12.3 ;260;47.979;9;MPO701584  
2014;WY508  ;28.757;168.879; 7.56  ;20240331;  3.0 ; 170.7; 343.6 ; 21.2 ;709;98.818;10;E2023-BF5  
2014;UV224  ;34.082;111.452; 6.21  ;20240331;342.7 ; 221.7; 250.0 ;  3.9 ;532;72.767;8;MPO701577  
2014;SW223  ;7.651;10.375;13.19  ;20240331;158.6 ; 290.0;  22.5 ; 10.7 ;151;9.013;5;MPO701570  
2014;QL441  ;36.078;62.438; 6.54  ;20240331; 20.9 ; 291.2;  75.9 ; 26.2 ;268;49.258;9;E2023-X62  
2014;OG394  ;36.939;41.053; 6.33  ;20240331;305.5 ; 353.7; 127.5 ;  4.4 ;53;38.996;10;E2023-W29  
2014;JW80   ;38.086;235.535; 5.81  ;20240331;  7.8 ; 131.1;  60.8 ; 40.9 ;0.722 1;36.810;8;MPO701557  
2014;JG80   ;15.036;27.397; 7.88  ;20240331;208.4 ; 324.7;  94.6 ; 32.8 ;291;21.217;11;MPO713335  
2014;HC200  ;37.318;92.421; 6.39  ;20240331;347.8 ; 216.2;  44.4 ; 35.8 ;425;64.870;10;MPO701556  
2014;HV199  ;36.809;38.553; 6.43  ;20240331;201.8 ; 311.7;  87.9 ; 24.5 ;23;37.681;10;MPO701556  
2014;GA54   ;30.971;50.817; 7.23  ;20240331;351.0 ; 150.0; 128.6 ; 15.8 ;243;40.894;10;MPO701554  
2014;GQ53   ;17.370;32.929; 9.38  ;20240331; 44.2 ;  59.3; 129.4 ; 22.8 ;309;25.150;10;MPO701554  
2014;DT143  ;35.935;165.620; 6.95  ;20240331;  1.7 ;   8.1; 214.9 ; 25.5 ;0.643 1;777;11;MPO745323  
2014;DQ143  ;35.524;118.691; 7.06  ;20240331;  2.7 ; 189.2;   9.0 ; 26.1 ;539;77.107;11;MPO701550  
2014;DJ143  ;37.192;38.291; 6.56  ;20240331; 55.5 ;  89.5;  99.7 ;  7.0 ;15;37.741;10;E2024-L81  
2014;BW64   ;30.149;61.687; 6.55  ;20240331; 48.5 ; 102.2; 320.1 ; 15.7 ;343;45.918;11;E2023-WB9  
2013;VE2    ;6.839;10.969;13.12  ;20240331;157.8 ; 260.6; 115.4 ;  7.0 ;232;8.904;7;MPO701540  
